INTKEY,STRINGKEY,INTNUM,STRINGNUM,FLOATNUM,LONGNUM,DOUBLENUM,BYTENUM,DATEVALUE,TIMEVALUE,TIMESTAMPVALUE,BOOLEANVALUE,CHARVALUE,SHORTVALUE,BIGINTEGERVALUE,BIGDECIMALVALUE,objectvalue
1001,1001,-3998,-3998,-3998.0,-3998,-3998.0,-109,2002-09-28,17:00:00,2000-01-01 00:16:41.0,false,1,-31767,-3998,-3998,-3998
1002,1002,-3997,-3997,-3997.0,-3997,-3997.0,-110,2002-09-29,18:00:00,2000-01-01 00:16:42.0,true,,-31766,-3997,-3997,-3997
1003,1003,-3996,-3996,-3996.0,-3996,-3996.0,-111,2002-09-30,19:00:00,2000-01-01 00:16:43.0,false,1,,-3996,-3996,-3996
1004,1004,-3995,-3995,-3995.0,-3995,-3995.0,-112,2002-10-01,20:00:00,2000-01-01 00:16:44.0,true,0,-31764,,-3995,-3995
1005,1005,-3994,-3994,-3994.0,-3994,-3994.0,-113,2002-10-02,21:00:00,2000-01-01 00:16:45.0,false,1,-31763,-3994,,-3994
1006,1006,-3993,-3993,-3993.0,-3993,-3993.0,-114,2002-10-03,22:00:00,2000-01-01 00:16:46.0,true,0,-31762,-3993,-3993,
1007,1007,-3992,-3992,-3992.0,-3992,-3992.0,-115,2002-10-04,23:00:00,2000-01-01 00:16:47.0,false,1,-31761,-3992,-3992,-3992
1008,1008,,-3991,-3991.0,-3991,-3991.0,-116,2002-10-05,00:00:00,2000-01-01 00:16:48.0,true,0,-31760,-3991,-3991,-3991
1009,1009,-3990,,-3990.0,-3990,-3990.0,-117,2002-10-06,01:00:00,2000-01-01 00:16:49.0,false,1,-31759,-3990,-3990,-3990
1010,1010,-3989,-3989,,-3989,-3989.0,-118,2002-10-07,02:00:00,2000-01-01 00:16:50.0,true,0,-31758,-3989,-3989,-3989
1011,1011,-3988,-3988,-3988.0,,-3988.0,-119,2002-10-08,03:00:00,2000-01-01 00:16:51.0,false,1,-31757,-3988,-3988,-3988
1012,1012,-3987,-3987,-3987.0,-3987,,-120,2002-10-09,04:00:00,2000-01-01 00:16:52.0,true,0,-31756,-3987,-3987,-3987
1013,1013,-3986,-3986,-3986.0,-3986,-3986.0,,2002-10-10,05:00:00,2000-01-01 00:16:53.0,false,1,-31755,-3986,-3986,-3986
1014,1014,-3985,-3985,-3985.0,-3985,-3985.0,-122,,06:00:00,2000-01-01 00:16:54.0,true,0,-31754,-3985,-3985,-3985
1015,1015,-3984,-3984,-3984.0,-3984,-3984.0,-123,2002-10-12,,2000-01-01 00:16:55.0,false,1,-31753,-3984,-3984,-3984
1016,1016,-3983,-3983,-3983.0,-3983,-3983.0,-124,2002-10-13,08:00:00,,true,0,-31752,-3983,-3983,-3983
1017,1017,-3982,-3982,-3982.0,-3982,-3982.0,-125,2002-10-14,09:00:00,2000-01-01 00:16:57.0,false,1,-31751,-3982,-3982,-3982
1018,1018,-3981,-3981,-3981.0,-3981,-3981.0,-126,2002-10-15,10:00:00,2000-01-01 00:16:58.0,true,,-31750,-3981,-3981,-3981
1019,1019,-3980,-3980,-3980.0,-3980,-3980.0,-127,2002-10-16,11:00:00,2000-01-01 00:16:59.0,false,1,,-3980,-3980,-3980
1020,1020,-3979,-3979,-3979.0,-3979,-3979.0,-128,2002-10-17,12:00:00,2000-01-01 00:17:00.0,true,0,-31748,,-3979,-3979
1021,1021,-3978,-3978,-3978.0,-3978,-3978.0,-127,2002-10-18,13:00:00,2000-01-01 00:17:01.0,false,1,-31747,-3978,,-3978
1022,1022,-3977,-3977,-3977.0,-3977,-3977.0,-126,2002-10-19,14:00:00,2000-01-01 00:17:02.0,true,0,-31746,-3977,-3977,
1023,1023,-3976,-3976,-3976.0,-3976,-3976.0,-125,2002-10-20,15:00:00,2000-01-01 00:17:03.0,false,1,-31745,-3976,-3976,-3976
1024,1024,,-3975,-3975.0,-3975,-3975.0,-124,2002-10-21,16:00:00,2000-01-01 00:17:04.0,true,0,-31744,-3975,-3975,-3975
1025,1025,-3974,,-3974.0,-3974,-3974.0,-123,2002-10-22,17:00:00,2000-01-01 00:17:05.0,false,1,-31743,-3974,-3974,-3974
1026,1026,-3973,-3973,,-3973,-3973.0,-122,2002-10-23,18:00:00,2000-01-01 00:17:06.0,true,0,-31742,-3973,-3973,-3973
1027,1027,-3972,-3972,-3972.0,,-3972.0,-121,2002-10-24,19:00:00,2000-01-01 00:17:07.0,false,1,-31741,-3972,-3972,-3972
1028,1028,-3971,-3971,-3971.0,-3971,,-120,2002-10-25,20:00:00,2000-01-01 00:17:08.0,true,0,-31740,-3971,-3971,-3971
1029,1029,-3970,-3970,-3970.0,-3970,-3970.0,,2002-10-26,21:00:00,2000-01-01 00:17:09.0,false,1,-31739,-3970,-3970,-3970
1030,1030,-3969,-3969,-3969.0,-3969,-3969.0,-118,,22:00:00,2000-01-01 00:17:10.0,true,0,-31738,-3969,-3969,-3969
1031,1031,-3968,-3968,-3968.0,-3968,-3968.0,-117,2002-10-28,,2000-01-01 00:17:11.0,false,1,-31737,-3968,-3968,-3968
1032,1032,-3967,-3967,-3967.0,-3967,-3967.0,-116,2002-10-29,00:00:00,,true,0,-31736,-3967,-3967,-3967
1033,1033,-3966,-3966,-3966.0,-3966,-3966.0,-115,2002-10-30,01:00:00,2000-01-01 00:17:13.0,false,1,-31735,-3966,-3966,-3966
1034,1034,-3965,-3965,-3965.0,-3965,-3965.0,-114,2002-10-31,02:00:00,2000-01-01 00:17:14.0,true,,-31734,-3965,-3965,-3965
1035,1035,-3964,-3964,-3964.0,-3964,-3964.0,-113,2002-11-01,03:00:00,2000-01-01 00:17:15.0,false,1,,-3964,-3964,-3964
1036,1036,-3963,-3963,-3963.0,-3963,-3963.0,-112,2002-11-02,04:00:00,2000-01-01 00:17:16.0,true,0,-31732,,-3963,-3963
1037,1037,-3962,-3962,-3962.0,-3962,-3962.0,-111,2002-11-03,05:00:00,2000-01-01 00:17:17.0,false,1,-31731,-3962,,-3962
1038,1038,-3961,-3961,-3961.0,-3961,-3961.0,-110,2002-11-04,06:00:00,2000-01-01 00:17:18.0,true,0,-31730,-3961,-3961,
1039,1039,-3960,-3960,-3960.0,-3960,-3960.0,-109,2002-11-05,07:00:00,2000-01-01 00:17:19.0,false,1,-31729,-3960,-3960,-3960
1040,1040,,-3959,-3959.0,-3959,-3959.0,-108,2002-11-06,08:00:00,2000-01-01 00:17:20.0,true,0,-31728,-3959,-3959,-3959
1041,1041,-3958,,-3958.0,-3958,-3958.0,-107,2002-11-07,09:00:00,2000-01-01 00:17:21.0,false,1,-31727,-3958,-3958,-3958
1042,1042,-3957,-3957,,-3957,-3957.0,-106,2002-11-08,10:00:00,2000-01-01 00:17:22.0,true,0,-31726,-3957,-3957,-3957
1043,1043,-3956,-3956,-3956.0,,-3956.0,-105,2002-11-09,11:00:00,2000-01-01 00:17:23.0,false,1,-31725,-3956,-3956,-3956
1044,1044,-3955,-3955,-3955.0,-3955,,-104,2002-11-10,12:00:00,2000-01-01 00:17:24.0,true,0,-31724,-3955,-3955,-3955
1045,1045,-3954,-3954,-3954.0,-3954,-3954.0,,2002-11-11,13:00:00,2000-01-01 00:17:25.0,false,1,-31723,-3954,-3954,-3954
1046,1046,-3953,-3953,-3953.0,-3953,-3953.0,-102,,14:00:00,2000-01-01 00:17:26.0,true,0,-31722,-3953,-3953,-3953
1047,1047,-3952,-3952,-3952.0,-3952,-3952.0,-101,2002-11-13,,2000-01-01 00:17:27.0,false,1,-31721,-3952,-3952,-3952
1048,1048,-3951,-3951,-3951.0,-3951,-3951.0,-100,2002-11-14,16:00:00,,true,0,-31720,-3951,-3951,-3951
1049,1049,-3950,-3950,-3950.0,-3950,-3950.0,-99,2002-11-15,17:00:00,2000-01-01 00:17:29.0,false,1,-31719,-3950,-3950,-3950
1050,1050,-3949,-3949,-3949.0,-3949,-3949.0,-98,2002-11-16,18:00:00,2000-01-01 00:17:30.0,true,,-31718,-3949,-3949,-3949
1051,1051,-3948,-3948,-3948.0,-3948,-3948.0,-97,2002-11-17,19:00:00,2000-01-01 00:17:31.0,false,1,,-3948,-3948,-3948
1052,1052,-3947,-3947,-3947.0,-3947,-3947.0,-96,2002-11-18,20:00:00,2000-01-01 00:17:32.0,true,0,-31716,,-3947,-3947
1053,1053,-3946,-3946,-3946.0,-3946,-3946.0,-95,2002-11-19,21:00:00,2000-01-01 00:17:33.0,false,1,-31715,-3946,,-3946
1054,1054,-3945,-3945,-3945.0,-3945,-3945.0,-94,2002-11-20,22:00:00,2000-01-01 00:17:34.0,true,0,-31714,-3945,-3945,
1055,1055,-3944,-3944,-3944.0,-3944,-3944.0,-93,2002-11-21,23:00:00,2000-01-01 00:17:35.0,false,1,-31713,-3944,-3944,-3944
1056,1056,,-3943,-3943.0,-3943,-3943.0,-92,2002-11-22,00:00:00,2000-01-01 00:17:36.0,true,0,-31712,-3943,-3943,-3943
1057,1057,-3942,,-3942.0,-3942,-3942.0,-91,2002-11-23,01:00:00,2000-01-01 00:17:37.0,false,1,-31711,-3942,-3942,-3942
1058,1058,-3941,-3941,,-3941,-3941.0,-90,2002-11-24,02:00:00,2000-01-01 00:17:38.0,true,0,-31710,-3941,-3941,-3941
1059,1059,-3940,-3940,-3940.0,,-3940.0,-89,2002-11-25,03:00:00,2000-01-01 00:17:39.0,false,1,-31709,-3940,-3940,-3940
1060,1060,-3939,-3939,-3939.0,-3939,,-88,2002-11-26,04:00:00,2000-01-01 00:17:40.0,true,0,-31708,-3939,-3939,-3939
1061,1061,-3938,-3938,-3938.0,-3938,-3938.0,,2002-11-27,05:00:00,2000-01-01 00:17:41.0,false,1,-31707,-3938,-3938,-3938
1062,1062,-3937,-3937,-3937.0,-3937,-3937.0,-86,,06:00:00,2000-01-01 00:17:42.0,true,0,-31706,-3937,-3937,-3937
1063,1063,-3936,-3936,-3936.0,-3936,-3936.0,-85,2002-11-29,,2000-01-01 00:17:43.0,false,1,-31705,-3936,-3936,-3936
1064,1064,-3935,-3935,-3935.0,-3935,-3935.0,-84,2002-11-30,08:00:00,,true,0,-31704,-3935,-3935,-3935
1065,1065,-3934,-3934,-3934.0,-3934,-3934.0,-83,2002-12-01,09:00:00,2000-01-01 00:17:45.0,false,1,-31703,-3934,-3934,-3934
1066,1066,-3933,-3933,-3933.0,-3933,-3933.0,-82,2002-12-02,10:00:00,2000-01-01 00:17:46.0,true,,-31702,-3933,-3933,-3933
1067,1067,-3932,-3932,-3932.0,-3932,-3932.0,-81,2002-12-03,11:00:00,2000-01-01 00:17:47.0,false,1,,-3932,-3932,-3932
1068,1068,-3931,-3931,-3931.0,-3931,-3931.0,-80,2002-12-04,12:00:00,2000-01-01 00:17:48.0,true,0,-31700,,-3931,-3931
1069,1069,-3930,-3930,-3930.0,-3930,-3930.0,-79,2002-12-05,13:00:00,2000-01-01 00:17:49.0,false,1,-31699,-3930,,-3930
1070,1070,-3929,-3929,-3929.0,-3929,-3929.0,-78,2002-12-06,14:00:00,2000-01-01 00:17:50.0,true,0,-31698,-3929,-3929,
1071,1071,-3928,-3928,-3928.0,-3928,-3928.0,-77,2002-12-07,15:00:00,2000-01-01 00:17:51.0,false,1,-31697,-3928,-3928,-3928
1072,1072,,-3927,-3927.0,-3927,-3927.0,-76,2002-12-08,16:00:00,2000-01-01 00:17:52.0,true,0,-31696,-3927,-3927,-3927
1073,1073,-3926,,-3926.0,-3926,-3926.0,-75,2002-12-09,17:00:00,2000-01-01 00:17:53.0,false,1,-31695,-3926,-3926,-3926
1074,1074,-3925,-3925,,-3925,-3925.0,-74,2002-12-10,18:00:00,2000-01-01 00:17:54.0,true,0,-31694,-3925,-3925,-3925
1075,1075,-3924,-3924,-3924.0,,-3924.0,-73,2002-12-11,19:00:00,2000-01-01 00:17:55.0,false,1,-31693,-3924,-3924,-3924
1076,1076,-3923,-3923,-3923.0,-3923,,-72,2002-12-12,20:00:00,2000-01-01 00:17:56.0,true,0,-31692,-3923,-3923,-3923
1077,1077,-3922,-3922,-3922.0,-3922,-3922.0,,2002-12-13,21:00:00,2000-01-01 00:17:57.0,false,1,-31691,-3922,-3922,-3922
1078,1078,-3921,-3921,-3921.0,-3921,-3921.0,-70,,22:00:00,2000-01-01 00:17:58.0,true,0,-31690,-3921,-3921,-3921
1079,1079,-3920,-3920,-3920.0,-3920,-3920.0,-69,2002-12-15,,2000-01-01 00:17:59.0,false,1,-31689,-3920,-3920,-3920
1080,1080,-3919,-3919,-3919.0,-3919,-3919.0,-68,2002-12-16,00:00:00,,true,0,-31688,-3919,-3919,-3919
1081,1081,-3918,-3918,-3918.0,-3918,-3918.0,-67,2002-12-17,01:00:00,2000-01-01 00:18:01.0,false,1,-31687,-3918,-3918,-3918
1082,1082,-3917,-3917,-3917.0,-3917,-3917.0,-66,2002-12-18,02:00:00,2000-01-01 00:18:02.0,true,,-31686,-3917,-3917,-3917
1083,1083,-3916,-3916,-3916.0,-3916,-3916.0,-65,2002-12-19,03:00:00,2000-01-01 00:18:03.0,false,1,,-3916,-3916,-3916
1084,1084,-3915,-3915,-3915.0,-3915,-3915.0,-64,2002-12-20,04:00:00,2000-01-01 00:18:04.0,true,0,-31684,,-3915,-3915
1085,1085,-3914,-3914,-3914.0,-3914,-3914.0,-63,2002-12-21,05:00:00,2000-01-01 00:18:05.0,false,1,-31683,-3914,,-3914
1086,1086,-3913,-3913,-3913.0,-3913,-3913.0,-62,2002-12-22,06:00:00,2000-01-01 00:18:06.0,true,0,-31682,-3913,-3913,
1087,1087,-3912,-3912,-3912.0,-3912,-3912.0,-61,2002-12-23,07:00:00,2000-01-01 00:18:07.0,false,1,-31681,-3912,-3912,-3912
1088,1088,,-3911,-3911.0,-3911,-3911.0,-60,2002-12-24,08:00:00,2000-01-01 00:18:08.0,true,0,-31680,-3911,-3911,-3911
1089,1089,-3910,,-3910.0,-3910,-3910.0,-59,2002-12-25,09:00:00,2000-01-01 00:18:09.0,false,1,-31679,-3910,-3910,-3910
1090,1090,-3909,-3909,,-3909,-3909.0,-58,2002-12-26,10:00:00,2000-01-01 00:18:10.0,true,0,-31678,-3909,-3909,-3909
1091,1091,-3908,-3908,-3908.0,,-3908.0,-57,2002-12-27,11:00:00,2000-01-01 00:18:11.0,false,1,-31677,-3908,-3908,-3908
1092,1092,-3907,-3907,-3907.0,-3907,,-56,2002-12-28,12:00:00,2000-01-01 00:18:12.0,true,0,-31676,-3907,-3907,-3907
1093,1093,-3906,-3906,-3906.0,-3906,-3906.0,,2002-12-29,13:00:00,2000-01-01 00:18:13.0,false,1,-31675,-3906,-3906,-3906
1094,1094,-3905,-3905,-3905.0,-3905,-3905.0,-54,,14:00:00,2000-01-01 00:18:14.0,true,0,-31674,-3905,-3905,-3905
1095,1095,-3904,-3904,-3904.0,-3904,-3904.0,-53,2002-12-31,,2000-01-01 00:18:15.0,false,1,-31673,-3904,-3904,-3904
1096,1096,-3903,-3903,-3903.0,-3903,-3903.0,-52,2003-01-01,16:00:00,,true,0,-31672,-3903,-3903,-3903
1097,1097,-3902,-3902,-3902.0,-3902,-3902.0,-51,2003-01-02,17:00:00,2000-01-01 00:18:17.0,false,1,-31671,-3902,-3902,-3902
1098,1098,-3901,-3901,-3901.0,-3901,-3901.0,-50,2003-01-03,18:00:00,2000-01-01 00:18:18.0,true,,-31670,-3901,-3901,-3901
1099,1099,-3900,-3900,-3900.0,-3900,-3900.0,-49,2003-01-04,19:00:00,2000-01-01 00:18:19.0,false,1,,-3900,-3900,-3900
1100,1100,-3899,-3899,-3899.0,-3899,-3899.0,-48,2003-01-05,20:00:00,2000-01-01 00:18:20.0,true,0,-31668,,-3899,-3899
1101,1101,-3898,-3898,-3898.0,-3898,-3898.0,-47,2003-01-06,21:00:00,2000-01-01 00:18:21.0,false,1,-31667,-3898,,-3898
1102,1102,-3897,-3897,-3897.0,-3897,-3897.0,-46,2003-01-07,22:00:00,2000-01-01 00:18:22.0,true,0,-31666,-3897,-3897,
1103,1103,-3896,-3896,-3896.0,-3896,-3896.0,-45,2003-01-08,23:00:00,2000-01-01 00:18:23.0,false,1,-31665,-3896,-3896,-3896
1104,1104,,-3895,-3895.0,-3895,-3895.0,-44,2003-01-09,00:00:00,2000-01-01 00:18:24.0,true,0,-31664,-3895,-3895,-3895
1105,1105,-3894,,-3894.0,-3894,-3894.0,-43,2003-01-10,01:00:00,2000-01-01 00:18:25.0,false,1,-31663,-3894,-3894,-3894
1106,1106,-3893,-3893,,-3893,-3893.0,-42,2003-01-11,02:00:00,2000-01-01 00:18:26.0,true,0,-31662,-3893,-3893,-3893
1107,1107,-3892,-3892,-3892.0,,-3892.0,-41,2003-01-12,03:00:00,2000-01-01 00:18:27.0,false,1,-31661,-3892,-3892,-3892
1108,1108,-3891,-3891,-3891.0,-3891,,-40,2003-01-13,04:00:00,2000-01-01 00:18:28.0,true,0,-31660,-3891,-3891,-3891
1109,1109,-3890,-3890,-3890.0,-3890,-3890.0,,2003-01-14,05:00:00,2000-01-01 00:18:29.0,false,1,-31659,-3890,-3890,-3890
1110,1110,-3889,-3889,-3889.0,-3889,-3889.0,-38,,06:00:00,2000-01-01 00:18:30.0,true,0,-31658,-3889,-3889,-3889
1111,1111,-3888,-3888,-3888.0,-3888,-3888.0,-37,2003-01-16,,2000-01-01 00:18:31.0,false,1,-31657,-3888,-3888,-3888
1112,1112,-3887,-3887,-3887.0,-3887,-3887.0,-36,2003-01-17,08:00:00,,true,0,-31656,-3887,-3887,-3887
1113,1113,-3886,-3886,-3886.0,-3886,-3886.0,-35,2003-01-18,09:00:00,2000-01-01 00:18:33.0,false,1,-31655,-3886,-3886,-3886
1114,1114,-3885,-3885,-3885.0,-3885,-3885.0,-34,2003-01-19,10:00:00,2000-01-01 00:18:34.0,true,,-31654,-3885,-3885,-3885
1115,1115,-3884,-3884,-3884.0,-3884,-3884.0,-33,2003-01-20,11:00:00,2000-01-01 00:18:35.0,false,1,,-3884,-3884,-3884
1116,1116,-3883,-3883,-3883.0,-3883,-3883.0,-32,2003-01-21,12:00:00,2000-01-01 00:18:36.0,true,0,-31652,,-3883,-3883
1117,1117,-3882,-3882,-3882.0,-3882,-3882.0,-31,2003-01-22,13:00:00,2000-01-01 00:18:37.0,false,1,-31651,-3882,,-3882
1118,1118,-3881,-3881,-3881.0,-3881,-3881.0,-30,2003-01-23,14:00:00,2000-01-01 00:18:38.0,true,0,-31650,-3881,-3881,
1119,1119,-3880,-3880,-3880.0,-3880,-3880.0,-29,2003-01-24,15:00:00,2000-01-01 00:18:39.0,false,1,-31649,-3880,-3880,-3880
1120,1120,,-3879,-3879.0,-3879,-3879.0,-28,2003-01-25,16:00:00,2000-01-01 00:18:40.0,true,0,-31648,-3879,-3879,-3879
1121,1121,-3878,,-3878.0,-3878,-3878.0,-27,2003-01-26,17:00:00,2000-01-01 00:18:41.0,false,1,-31647,-3878,-3878,-3878
1122,1122,-3877,-3877,,-3877,-3877.0,-26,2003-01-27,18:00:00,2000-01-01 00:18:42.0,true,0,-31646,-3877,-3877,-3877
1123,1123,-3876,-3876,-3876.0,,-3876.0,-25,2003-01-28,19:00:00,2000-01-01 00:18:43.0,false,1,-31645,-3876,-3876,-3876
1124,1124,-3875,-3875,-3875.0,-3875,,-24,2003-01-29,20:00:00,2000-01-01 00:18:44.0,true,0,-31644,-3875,-3875,-3875
1125,1125,-3874,-3874,-3874.0,-3874,-3874.0,,2003-01-30,21:00:00,2000-01-01 00:18:45.0,false,1,-31643,-3874,-3874,-3874
1126,1126,-3873,-3873,-3873.0,-3873,-3873.0,-22,,22:00:00,2000-01-01 00:18:46.0,true,0,-31642,-3873,-3873,-3873
1127,1127,-3872,-3872,-3872.0,-3872,-3872.0,-21,2003-02-01,,2000-01-01 00:18:47.0,false,1,-31641,-3872,-3872,-3872
1128,1128,-3871,-3871,-3871.0,-3871,-3871.0,-20,2003-02-02,00:00:00,,true,0,-31640,-3871,-3871,-3871
1129,1129,-3870,-3870,-3870.0,-3870,-3870.0,-19,2003-02-03,01:00:00,2000-01-01 00:18:49.0,false,1,-31639,-3870,-3870,-3870
1130,1130,-3869,-3869,-3869.0,-3869,-3869.0,-18,2003-02-04,02:00:00,2000-01-01 00:18:50.0,true,,-31638,-3869,-3869,-3869
1131,1131,-3868,-3868,-3868.0,-3868,-3868.0,-17,2003-02-05,03:00:00,2000-01-01 00:18:51.0,false,1,,-3868,-3868,-3868
1132,1132,-3867,-3867,-3867.0,-3867,-3867.0,-16,2003-02-06,04:00:00,2000-01-01 00:18:52.0,true,0,-31636,,-3867,-3867
1133,1133,-3866,-3866,-3866.0,-3866,-3866.0,-15,2003-02-07,05:00:00,2000-01-01 00:18:53.0,false,1,-31635,-3866,,-3866
1134,1134,-3865,-3865,-3865.0,-3865,-3865.0,-14,2003-02-08,06:00:00,2000-01-01 00:18:54.0,true,0,-31634,-3865,-3865,
1135,1135,-3864,-3864,-3864.0,-3864,-3864.0,-13,2003-02-09,07:00:00,2000-01-01 00:18:55.0,false,1,-31633,-3864,-3864,-3864
1136,1136,,-3863,-3863.0,-3863,-3863.0,-12,2003-02-10,08:00:00,2000-01-01 00:18:56.0,true,0,-31632,-3863,-3863,-3863
1137,1137,-3862,,-3862.0,-3862,-3862.0,-11,2003-02-11,09:00:00,2000-01-01 00:18:57.0,false,1,-31631,-3862,-3862,-3862
1138,1138,-3861,-3861,,-3861,-3861.0,-10,2003-02-12,10:00:00,2000-01-01 00:18:58.0,true,0,-31630,-3861,-3861,-3861
1139,1139,-3860,-3860,-3860.0,,-3860.0,-9,2003-02-13,11:00:00,2000-01-01 00:18:59.0,false,1,-31629,-3860,-3860,-3860
1140,1140,-3859,-3859,-3859.0,-3859,,-8,2003-02-14,12:00:00,2000-01-01 00:19:00.0,true,0,-31628,-3859,-3859,-3859
1141,1141,-3858,-3858,-3858.0,-3858,-3858.0,,2003-02-15,13:00:00,2000-01-01 00:19:01.0,false,1,-31627,-3858,-3858,-3858
1142,1142,-3857,-3857,-3857.0,-3857,-3857.0,-6,,14:00:00,2000-01-01 00:19:02.0,true,0,-31626,-3857,-3857,-3857
1143,1143,-3856,-3856,-3856.0,-3856,-3856.0,-5,2003-02-17,,2000-01-01 00:19:03.0,false,1,-31625,-3856,-3856,-3856
1144,1144,-3855,-3855,-3855.0,-3855,-3855.0,-4,2003-02-18,16:00:00,,true,0,-31624,-3855,-3855,-3855
1145,1145,-3854,-3854,-3854.0,-3854,-3854.0,-3,2003-02-19,17:00:00,2000-01-01 00:19:05.0,false,1,-31623,-3854,-3854,-3854
1146,1146,-3853,-3853,-3853.0,-3853,-3853.0,-2,2003-02-20,18:00:00,2000-01-01 00:19:06.0,true,,-31622,-3853,-3853,-3853
1147,1147,-3852,-3852,-3852.0,-3852,-3852.0,-1,2003-02-21,19:00:00,2000-01-01 00:19:07.0,false,1,,-3852,-3852,-3852
1148,1148,-3851,-3851,-3851.0,-3851,-3851.0,0,2003-02-22,20:00:00,2000-01-01 00:19:08.0,true,0,-31620,,-3851,-3851
1149,1149,-3850,-3850,-3850.0,-3850,-3850.0,1,2003-02-23,21:00:00,2000-01-01 00:19:09.0,false,1,-31619,-3850,,-3850
1150,1150,-3849,-3849,-3849.0,-3849,-3849.0,2,2003-02-24,22:00:00,2000-01-01 00:19:10.0,true,0,-31618,-3849,-3849,
1151,1151,-3848,-3848,-3848.0,-3848,-3848.0,3,2003-02-25,23:00:00,2000-01-01 00:19:11.0,false,1,-31617,-3848,-3848,-3848
1152,1152,,-3847,-3847.0,-3847,-3847.0,4,2003-02-26,00:00:00,2000-01-01 00:19:12.0,true,0,-31616,-3847,-3847,-3847
1153,1153,-3846,,-3846.0,-3846,-3846.0,5,2003-02-27,01:00:00,2000-01-01 00:19:13.0,false,1,-31615,-3846,-3846,-3846
1154,1154,-3845,-3845,,-3845,-3845.0,6,2003-02-28,02:00:00,2000-01-01 00:19:14.0,true,0,-31614,-3845,-3845,-3845
1155,1155,-3844,-3844,-3844.0,,-3844.0,7,2003-03-01,03:00:00,2000-01-01 00:19:15.0,false,1,-31613,-3844,-3844,-3844
1156,1156,-3843,-3843,-3843.0,-3843,,8,2003-03-02,04:00:00,2000-01-01 00:19:16.0,true,0,-31612,-3843,-3843,-3843
1157,1157,-3842,-3842,-3842.0,-3842,-3842.0,,2003-03-03,05:00:00,2000-01-01 00:19:17.0,false,1,-31611,-3842,-3842,-3842
1158,1158,-3841,-3841,-3841.0,-3841,-3841.0,10,,06:00:00,2000-01-01 00:19:18.0,true,0,-31610,-3841,-3841,-3841
1159,1159,-3840,-3840,-3840.0,-3840,-3840.0,11,2003-03-05,,2000-01-01 00:19:19.0,false,1,-31609,-3840,-3840,-3840
1160,1160,-3839,-3839,-3839.0,-3839,-3839.0,12,2003-03-06,08:00:00,,true,0,-31608,-3839,-3839,-3839
1161,1161,-3838,-3838,-3838.0,-3838,-3838.0,13,2003-03-07,09:00:00,2000-01-01 00:19:21.0,false,1,-31607,-3838,-3838,-3838
1162,1162,-3837,-3837,-3837.0,-3837,-3837.0,14,2003-03-08,10:00:00,2000-01-01 00:19:22.0,true,,-31606,-3837,-3837,-3837
1163,1163,-3836,-3836,-3836.0,-3836,-3836.0,15,2003-03-09,11:00:00,2000-01-01 00:19:23.0,false,1,,-3836,-3836,-3836
1164,1164,-3835,-3835,-3835.0,-3835,-3835.0,16,2003-03-10,12:00:00,2000-01-01 00:19:24.0,true,0,-31604,,-3835,-3835
1165,1165,-3834,-3834,-3834.0,-3834,-3834.0,17,2003-03-11,13:00:00,2000-01-01 00:19:25.0,false,1,-31603,-3834,,-3834
1166,1166,-3833,-3833,-3833.0,-3833,-3833.0,18,2003-03-12,14:00:00,2000-01-01 00:19:26.0,true,0,-31602,-3833,-3833,
1167,1167,-3832,-3832,-3832.0,-3832,-3832.0,19,2003-03-13,15:00:00,2000-01-01 00:19:27.0,false,1,-31601,-3832,-3832,-3832
1168,1168,,-3831,-3831.0,-3831,-3831.0,20,2003-03-14,16:00:00,2000-01-01 00:19:28.0,true,0,-31600,-3831,-3831,-3831
1169,1169,-3830,,-3830.0,-3830,-3830.0,21,2003-03-15,17:00:00,2000-01-01 00:19:29.0,false,1,-31599,-3830,-3830,-3830
1170,1170,-3829,-3829,,-3829,-3829.0,22,2003-03-16,18:00:00,2000-01-01 00:19:30.0,true,0,-31598,-3829,-3829,-3829
1171,1171,-3828,-3828,-3828.0,,-3828.0,23,2003-03-17,19:00:00,2000-01-01 00:19:31.0,false,1,-31597,-3828,-3828,-3828
1172,1172,-3827,-3827,-3827.0,-3827,,24,2003-03-18,20:00:00,2000-01-01 00:19:32.0,true,0,-31596,-3827,-3827,-3827
1173,1173,-3826,-3826,-3826.0,-3826,-3826.0,,2003-03-19,21:00:00,2000-01-01 00:19:33.0,false,1,-31595,-3826,-3826,-3826
1174,1174,-3825,-3825,-3825.0,-3825,-3825.0,26,,22:00:00,2000-01-01 00:19:34.0,true,0,-31594,-3825,-3825,-3825
1175,1175,-3824,-3824,-3824.0,-3824,-3824.0,27,2003-03-21,,2000-01-01 00:19:35.0,false,1,-31593,-3824,-3824,-3824
1176,1176,-3823,-3823,-3823.0,-3823,-3823.0,28,2003-03-22,00:00:00,,true,0,-31592,-3823,-3823,-3823
1177,1177,-3822,-3822,-3822.0,-3822,-3822.0,29,2003-03-23,01:00:00,2000-01-01 00:19:37.0,false,1,-31591,-3822,-3822,-3822
1178,1178,-3821,-3821,-3821.0,-3821,-3821.0,30,2003-03-24,02:00:00,2000-01-01 00:19:38.0,true,,-31590,-3821,-3821,-3821
1179,1179,-3820,-3820,-3820.0,-3820,-3820.0,31,2003-03-25,03:00:00,2000-01-01 00:19:39.0,false,1,,-3820,-3820,-3820
